"","age","marital","income","gender","jobsat"
"5816",51,"Married",116,"Male","Neutral"
"5817",39,"Married",23,"Female","Highly dissatisfied"
"5818",53,"Unmarried",49,"Female","Somewhat satisfied"
"5819",37,"Married",21,"Male","Neutral"
"5820",42,"Married",44,"Male","Somewhat dissatisfied"
"5821",62,"Unmarried",258,"Male","Somewhat satisfied"
"5822",50,"Unmarried",170,"Female","Neutral"
"5823",66,"Unmarried",81,"Male","Somewhat dissatisfied"
"5824",35,"Married",97,"Male","Somewhat satisfied"
"5825",63,"Married",40,"Male","Neutral"
"5826",47,"Married",118,"Female","Highly satisfied"
"5827",57,"Unmarried",36,"Male","Neutral"
"5828",45,"Unmarried",80,"Male","Somewhat satisfied"
"5829",33,"Unmarried",37,"Male","Highly satisfied"
"5830",32,"Married",46,"Female","Highly satisfied"
"5831",67,"Married",14,"Female","Highly dissatisfied"
"5832",48,"Unmarried",69,"Female","Somewhat satisfied"
"5833",39,"Unmarried",60,"Female","Highly satisfied"
"5834",58,"Married",56,"Female","Highly satisfied"
"5835",34,"Married",33,"Female","Neutral"
"5836",43,"Unmarried",81,"Male","Neutral"
"5837",35,"Unmarried",42,"Female","Neutral"
"5838",35,"Married",26,"Female","Somewhat satisfied"
"5839",30,"Married",37,"Female","Somewhat dissatisfied"
"5840",49,"Unmarried",599,"Male","Neutral"
"5841",41,"Unmarried",17,"Male","Highly dissatisfied"
"5842",59,"Unmarried",23,"Male","Somewhat dissatisfied"
"5843",38,"Unmarried",33,"Male","Somewhat dissatisfied"
"5844",32,"Married",26,"Female","Neutral"
"5845",55,"Unmarried",496,"Female","Somewhat dissatisfied"
"5846",29,"Married",32,"Female","Neutral"
"5847",61,"Unmarried",19,"Female","Neutral"
"5848",42,"Married",59,"Male","Somewhat satisfied"
"5849",31,"Unmarried",30,"Male","Neutral"
"5850",51,"Unmarried",32,"Female","Highly dissatisfied"
"5851",28,"Unmarried",56,"Female","Highly dissatisfied"
"5852",38,"Married",35,"Female","Somewhat dissatisfied"
"5853",38,"Unmarried",80,"Male","Neutral"
"5854",51,"Unmarried",39,"Male","Somewhat satisfied"
"5855",45,"Married",215,"Female","Highly satisfied"
"5856",64,"Married",58,"Male","Somewhat satisfied"
"5857",61,"Married",96,"Male","Somewhat dissatisfied"
"5858",53,"Unmarried",222,"Female","Highly satisfied"
"5859",36,"Unmarried",84,"Male","Somewhat satisfied"
"5860",34,"Unmarried",62,"Female","Neutral"
"5861",34,"Married",124,"Male","Somewhat dissatisfied"
"5862",45,"Unmarried",25,"Female","Somewhat satisfied"
"5863",29,"Married",24,"Female","Neutral"
"5864",30,"Married",47,"Female","Somewhat dissatisfied"
"5865",55,"Unmarried",103,"Male","Highly dissatisfied"
"5866",53,"Married",64,"Female","Somewhat satisfied"
"5867",54,"Unmarried",149,"Male","Neutral"
"5868",33,"Married",24,"Female","Somewhat dissatisfied"
"5869",61,"Unmarried",96,"Female","Highly satisfied"
"5870",30,"Unmarried",22,"Male","Highly dissatisfied"
"5871",40,"Unmarried",423,"Female","Highly satisfied"
"5872",41,"Married",76,"Male","Somewhat satisfied"
"5873",39,"Unmarried",103,"Female","Highly dissatisfied"
"5874",25,"Unmarried",31,"Female","Highly satisfied"
"5875",55,"Married",93,"Female","Somewhat satisfied"
"5876",52,"Married",97,"Female","Somewhat satisfied"
"5877",53,"Unmarried",66,"Female","Somewhat dissatisfied"
"5878",58,"Unmarried",53,"Female","Somewhat satisfied"
"5879",33,"Married",42,"Male","Highly dissatisfied"
"5880",68,"Unmarried",28,"Female","Somewhat satisfied"
"5881",40,"Unmarried",55,"Female","Neutral"
"5882",44,"Unmarried",25,"Female","Highly dissatisfied"
"5883",46,"Married",46,"Male","Somewhat satisfied"
"5884",40,"Unmarried",28,"Female","Neutral"
"5885",24,"Unmarried",55,"Female","Neutral"
"5886",35,"Married",23,"Male","Somewhat satisfied"
"5887",21,"Married",19,"Female","Highly dissatisfied"
"5888",29,"Married",92,"Female","Neutral"
"5889",25,"Unmarried",18,"Male","Somewhat dissatisfied"
"5890",21,"Married",30,"Female","Highly dissatisfied"
"5891",44,"Married",66,"Female","Highly satisfied"
"5892",32,"Unmarried",44,"Female","Somewhat dissatisfied"
"5893",57,"Unmarried",70,"Female","Somewhat satisfied"
"5894",57,"Married",20,"Male","Somewhat satisfied"
"5895",35,"Married",17,"Male","Neutral"
"5896",41,"Married",36,"Male","Neutral"
"5897",46,"Married",103,"Male","Highly satisfied"
"5898",59,"Unmarried",73,"Male","Somewhat dissatisfied"
"5899",67,"Married",137,"Male","Neutral"
"5900",42,"Married",120,"Female","Neutral"
"5901",40,"Unmarried",120,"Female","Neutral"
"5902",59,"Married",11,"Female","Somewhat dissatisfied"
"5903",30,"Married",29,"Male","Highly satisfied"
"5904",37,"Married",24,"Male","Neutral"
"5905",45,"Unmarried",123,"Male","Neutral"
"5906",65,"Married",44,"Male","Highly satisfied"
"5907",50,"Unmarried",69,"Female","Somewhat dissatisfied"
"5908",24,"Married",19,"Male","Highly dissatisfied"
"5909",42,"Married",22,"Female","Highly satisfied"
"5910",47,"Unmarried",97,"Female","Somewhat satisfied"
"5911",65,"Unmarried",24,"Male","Neutral"
"5912",42,"Married",49,"Male","Somewhat dissatisfied"
"5913",25,"Married",20,"Female","Somewhat dissatisfied"
"5914",38,"Unmarried",17,"Male","Somewhat dissatisfied"
"5915",58,"Unmarried",152,"Female","Highly satisfied"
"5916",24,"Married",19,"Female","Highly dissatisfied"
"5917",39,"Unmarried",38,"Female","Highly satisfied"
"5918",38,"Unmarried",68,"Female","Somewhat satisfied"
"5919",37,"Unmarried",40,"Female","Somewhat dissatisfied"
"5920",57,"Unmarried",28,"Female","Neutral"
"5921",70,"Married",14,"Male","Neutral"
"5922",40,"Unmarried",20,"Male","Highly dissatisfied"
"5923",23,"Unmarried",18,"Male","Highly dissatisfied"
"5924",33,"Unmarried",41,"Female","Neutral"
"5925",30,"Unmarried",35,"Male","Somewhat satisfied"
"5926",58,"Unmarried",237,"Male","Neutral"
"5927",49,"Unmarried",29,"Female","Somewhat dissatisfied"
"5928",40,"Married",69,"Male","Neutral"
"5929",40,"Unmarried",38,"Female","Somewhat dissatisfied"
"5930",35,"Married",30,"Male","Somewhat satisfied"
"5931",54,"Unmarried",110,"Male","Neutral"
"5932",52,"Unmarried",86,"Female","Highly satisfied"
"5933",40,"Unmarried",51,"Male","Somewhat dissatisfied"
"5934",67,"Married",45,"Male","Neutral"
"5935",28,"Married",66,"Female","Highly dissatisfied"
"5936",30,"Married",44,"Female","Somewhat dissatisfied"
"5937",36,"Unmarried",20,"Male","Somewhat satisfied"
"5938",36,"Unmarried",19,"Female","Neutral"
"5939",55,"Unmarried",29,"Female","Somewhat dissatisfied"
"5940",26,"Unmarried",20,"Male","Somewhat satisfied"
"5941",43,"Unmarried",264,"Male","Somewhat dissatisfied"
"5942",50,"Married",33,"Female","Neutral"
"5943",63,"Unmarried",10,"Female","Highly dissatisfied"
"5944",52,"Unmarried",244,"Female","Highly satisfied"
"5945",60,"Unmarried",18,"Male","Neutral"
"5946",52,"Married",90,"Female","Somewhat dissatisfied"
"5947",53,"Married",335,"Male","Somewhat satisfied"
"5948",38,"Unmarried",48,"Female","Highly satisfied"
"5949",27,"Unmarried",45,"Male","Highly satisfied"
"5950",37,"Married",39,"Male","Somewhat satisfied"
"5951",41,"Unmarried",99,"Male","Somewhat dissatisfied"
"5952",54,"Unmarried",38,"Male","Highly satisfied"
"5953",45,"Unmarried",117,"Male","Somewhat satisfied"
"5954",30,"Unmarried",38,"Male","Somewhat dissatisfied"
"5955",56,"Unmarried",245,"Male","Somewhat satisfied"
"5956",53,"Unmarried",62,"Male","Highly satisfied"
"5957",28,"Married",24,"Female","Somewhat dissatisfied"
"5958",61,"Unmarried",26,"Male","Highly satisfied"
"5959",25,"Married",23,"Male","Somewhat dissatisfied"
"5960",45,"Unmarried",31,"Female","Neutral"
"5961",64,"Unmarried",172,"Male","Somewhat satisfied"
"5962",37,"Unmarried",57,"Female","Highly dissatisfied"
"5963",42,"Unmarried",17,"Male","Neutral"
"5964",48,"Unmarried",51,"Male","Highly dissatisfied"
"5965",42,"Unmarried",18,"Male","Somewhat dissatisfied"
"5966",50,"Married",35,"Female","Highly dissatisfied"
"5967",43,"Married",106,"Female","Somewhat satisfied"
"5968",60,"Unmarried",293,"Female","Neutral"
"5969",44,"Married",43,"Female","Highly dissatisfied"
"5970",27,"Unmarried",28,"Male","Somewhat dissatisfied"
"5971",41,"Unmarried",114,"Male","Highly satisfied"
"5972",38,"Married",57,"Female","Somewhat satisfied"
"5973",66,"Unmarried",19,"Female","Neutral"
"5974",53,"Unmarried",47,"Male","Highly satisfied"
"5975",55,"Unmarried",59,"Male","Neutral"
"5976",53,"Unmarried",68,"Female","Highly satisfied"
"5977",31,"Unmarried",53,"Female","Somewhat satisfied"
"5978",29,"Unmarried",37,"Male","Somewhat dissatisfied"
"5979",50,"Married",42,"Female","Somewhat dissatisfied"
"5980",47,"Married",113,"Female","Somewhat satisfied"
"5981",42,"Unmarried",30,"Female","Highly dissatisfied"
"5982",39,"Unmarried",105,"Male","Somewhat satisfied"
"5983",28,"Unmarried",54,"Male","Highly dissatisfied"
"5984",22,"Married",22,"Female","Highly dissatisfied"
"5985",39,"Married",44,"Male","Highly satisfied"
"5986",62,"Unmarried",9,"Female","Highly satisfied"
"5987",44,"Unmarried",63,"Male","Somewhat dissatisfied"
"5988",35,"Married",27,"Female","Neutral"
"5989",28,"Unmarried",17,"Female","Neutral"
"5990",36,"Married",41,"Male","Somewhat satisfied"
"5991",50,"Unmarried",49,"Male","Neutral"
"5992",36,"Unmarried",46,"Female","Somewhat dissatisfied"
"5993",30,"Unmarried",37,"Male","Somewhat satisfied"
"5994",55,"Unmarried",187,"Male","Highly satisfied"
"5995",29,"Unmarried",33,"Male","Highly dissatisfied"
"5996",35,"Unmarried",35,"Male","Somewhat dissatisfied"
"5997",48,"Unmarried",24,"Female","Somewhat dissatisfied"
"5998",31,"Married",38,"Female","Neutral"
"5999",23,"Married",36,"Male","Somewhat dissatisfied"
"6000",60,"Unmarried",198,"Female","Somewhat satisfied"
"6001",26,"Unmarried",23,"Male","Neutral"
"6002",61,"Unmarried",14,"Male","Somewhat dissatisfied"
"6003",72,"Married",10,"Female","Neutral"
"6004",30,"Unmarried",47,"Female","Highly satisfied"
"6005",42,"Unmarried",31,"Male","Somewhat satisfied"
"6006",26,"Married",44,"Male","Somewhat dissatisfied"
"6007",52,"Married",40,"Male","Neutral"
"6008",40,"Unmarried",67,"Female","Somewhat satisfied"
"6009",24,"Unmarried",23,"Male","Somewhat satisfied"
"6010",35,"Married",108,"Male","Highly dissatisfied"
"6011",24,"Unmarried",19,"Female","Neutral"
"6012",66,"Unmarried",14,"Female","Highly satisfied"
"6013",48,"Unmarried",73,"Female","Neutral"
"6014",48,"Unmarried",38,"Male","Somewhat satisfied"
"6015",40,"Married",18,"Male","Highly satisfied"
"6016",45,"Unmarried",63,"Male","Somewhat dissatisfied"
"6017",61,"Unmarried",489,"Female","Neutral"
"6018",30,"Married",36,"Male","Somewhat satisfied"
"6019",44,"Unmarried",27,"Female","Highly dissatisfied"
"6020",55,"Married",159,"Female","Somewhat satisfied"
"6021",32,"Married",33,"Male","Somewhat dissatisfied"
"6022",38,"Married",33,"Male","Highly satisfied"
"6023",35,"Married",34,"Male","Somewhat satisfied"
"6024",56,"Unmarried",35,"Male","Neutral"
"6025",20,"Married",25,"Female","Somewhat satisfied"
"6026",43,"Married",112,"Female","Neutral"
"6027",43,"Unmarried",73,"Female","Neutral"
"6028",35,"Unmarried",100,"Male","Somewhat satisfied"
"6029",62,"Married",98,"Male","Highly satisfied"
"6030",48,"Married",121,"Female","Highly satisfied"
"6031",38,"Married",22,"Male","Somewhat dissatisfied"
"6032",31,"Unmarried",31,"Female","Neutral"
"6033",37,"Married",23,"Female","Somewhat satisfied"
"6034",49,"Unmarried",169,"Female","Highly satisfied"
"6035",35,"Unmarried",22,"Male","Neutral"
"6036",53,"Married",181,"Female","Highly satisfied"
"6037",69,"Married",9,"Male","Highly satisfied"
"6038",49,"Married",103,"Male","Neutral"
"6039",58,"Unmarried",12,"Male","Somewhat dissatisfied"
"6040",27,"Married",32,"Female","Somewhat satisfied"
"6041",51,"Married",68,"Male","Highly satisfied"
"6042",53,"Married",184,"Male","Highly dissatisfied"
"6043",53,"Unmarried",52,"Male","Somewhat satisfied"
"6044",40,"Married",21,"Male","Somewhat dissatisfied"
"6045",30,"Married",18,"Female","Neutral"
"6046",54,"Married",480,"Male","Highly satisfied"
"6047",36,"Married",51,"Female","Neutral"
"6048",26,"Unmarried",21,"Female","Somewhat satisfied"
"6049",38,"Unmarried",49,"Female","Highly dissatisfied"
"6050",55,"Unmarried",14,"Female","Highly dissatisfied"
"6051",37,"Married",61,"Female","Highly satisfied"
"6052",31,"Unmarried",24,"Male","Highly satisfied"
"6053",38,"Married",27,"Male","Somewhat satisfied"
"6054",39,"Married",139,"Male","Highly satisfied"
"6055",62,"Married",10,"Female","Somewhat satisfied"
"6056",55,"Unmarried",151,"Female","Neutral"
"6057",47,"Unmarried",68,"Male","Somewhat dissatisfied"
"6058",43,"Unmarried",132,"Male","Neutral"
"6059",32,"Unmarried",37,"Male","Highly dissatisfied"
"6060",33,"Unmarried",99,"Male","Highly satisfied"
"6061",38,"Married",73,"Female","Highly satisfied"
"6062",31,"Married",36,"Male","Somewhat satisfied"
"6063",31,"Unmarried",38,"Female","Somewhat dissatisfied"
"6064",43,"Unmarried",72,"Female","Highly satisfied"
"6065",67,"Unmarried",32,"Male","Highly satisfied"
"6066",34,"Married",35,"Female","Highly dissatisfied"
"6067",43,"Unmarried",35,"Male","Highly dissatisfied"
"6068",24,"Married",29,"Female","Highly dissatisfied"
"6069",45,"Unmarried",48,"Female","Somewhat satisfied"
"6070",27,"Married",36,"Male","Highly dissatisfied"
"6071",47,"Unmarried",46,"Male","Neutral"
"6072",44,"Married",38,"Female","Neutral"
"6073",51,"Unmarried",134,"Female","Highly satisfied"
"6074",60,"Married",63,"Female","Highly satisfied"
"6075",25,"Married",22,"Male","Somewhat dissatisfied"
"6076",58,"Unmarried",15,"Female","Highly dissatisfied"
"6077",23,"Married",25,"Female","Highly dissatisfied"
"6078",48,"Married",30,"Male","Highly dissatisfied"
"6079",49,"Married",50,"Male","Somewhat satisfied"
"6080",50,"Married",37,"Male","Somewhat satisfied"
"6081",40,"Married",72,"Male","Somewhat satisfied"
"6082",31,"Unmarried",39,"Male","Highly satisfied"
"6083",35,"Unmarried",21,"Male","Highly dissatisfied"
"6084",54,"Married",33,"Female","Somewhat satisfied"
"6085",60,"Married",224,"Male","Somewhat satisfied"
"6086",47,"Married",54,"Male","Neutral"
"6087",44,"Married",168,"Male","Somewhat satisfied"
"6088",33,"Unmarried",32,"Female","Neutral"
"6089",49,"Unmarried",21,"Male","Somewhat satisfied"
"6090",28,"Unmarried",28,"Male","Highly satisfied"
"6091",60,"Married",122,"Male","Highly satisfied"
"6092",37,"Unmarried",67,"Female","Somewhat dissatisfied"
"6093",45,"Married",54,"Female","Somewhat satisfied"
"6094",49,"Married",31,"Male","Neutral"
"6095",47,"Married",324,"Male","Somewhat satisfied"
"6096",37,"Unmarried",99,"Male","Highly dissatisfied"
"6097",41,"Married",38,"Male","Somewhat dissatisfied"
"6098",43,"Married",39,"Female","Highly dissatisfied"
"6099",48,"Married",94,"Male","Neutral"
"6100",50,"Married",67,"Male","Neutral"
"6101",41,"Unmarried",65,"Female","Somewhat dissatisfied"
"6102",45,"Married",50,"Female","Neutral"
"6103",29,"Married",23,"Female","Somewhat satisfied"
"6104",63,"Unmarried",88,"Female","Neutral"
"6105",29,"Married",22,"Female","Highly dissatisfied"
"6106",54,"Unmarried",150,"Male","Highly dissatisfied"
"6107",67,"Unmarried",22,"Male","Highly satisfied"
"6108",25,"Married",29,"Male","Somewhat dissatisfied"
"6109",39,"Married",119,"Female","Somewhat dissatisfied"
"6110",48,"Married",65,"Female","Neutral"
"6111",25,"Unmarried",23,"Male","Somewhat dissatisfied"
"6112",45,"Unmarried",74,"Female","Somewhat dissatisfied"
"6113",37,"Unmarried",51,"Male","Highly satisfied"
"6114",33,"Married",29,"Female","Neutral"
"6115",50,"Unmarried",59,"Male","Somewhat dissatisfied"
"6116",25,"Married",20,"Female","Highly dissatisfied"
"6117",55,"Unmarried",50,"Male","Neutral"
"6118",57,"Married",117,"Female","Highly satisfied"
"6119",67,"Unmarried",43,"Male","Highly satisfied"
"6120",42,"Married",79,"Male","Somewhat dissatisfied"
"6121",66,"Married",20,"Female","Somewhat satisfied"
"6122",42,"Unmarried",38,"Male","Somewhat satisfied"
"6123",28,"Married",49,"Female","Somewhat dissatisfied"
"6124",45,"Unmarried",65,"Male","Somewhat satisfied"
"6125",76,"Married",10,"Male","Highly satisfied"
"6126",31,"Unmarried",34,"Male","Somewhat satisfied"
"6127",39,"Unmarried",46,"Male","Somewhat dissatisfied"
"6128",39,"Married",46,"Female","Somewhat dissatisfied"
"6129",47,"Unmarried",38,"Female","Neutral"
"6130",32,"Married",39,"Female","Somewhat dissatisfied"
"6131",52,"Married",126,"Male","Somewhat satisfied"
"6132",25,"Married",15,"Male","Highly dissatisfied"
"6133",70,"Unmarried",12,"Male","Highly satisfied"
"6134",39,"Married",66,"Female","Neutral"
"6135",57,"Unmarried",185,"Male","Highly satisfied"
"6136",46,"Married",31,"Female","Somewhat dissatisfied"
"6137",56,"Married",113,"Female","Somewhat dissatisfied"
"6138",36,"Unmarried",24,"Male","Somewhat dissatisfied"
"6139",36,"Unmarried",103,"Female","Neutral"
"6140",23,"Married",30,"Female","Somewhat satisfied"
"6141",54,"Unmarried",76,"Male","Neutral"
"6142",21,"Married",22,"Male","Highly dissatisfied"
"6143",38,"Married",87,"Male","Highly satisfied"
"6144",39,"Married",97,"Female","Somewhat satisfied"
"6145",32,"Married",28,"Female","Somewhat satisfied"
"6146",36,"Unmarried",50,"Female","Somewhat dissatisfied"
"6147",51,"Married",368,"Female","Highly satisfied"
"6148",47,"Married",95,"Female","Somewhat satisfied"
"6149",45,"Unmarried",84,"Female","Somewhat satisfied"
"6150",46,"Married",34,"Male","Somewhat satisfied"
"6151",48,"Married",68,"Female","Somewhat satisfied"
"6152",37,"Married",48,"Male","Highly satisfied"
"6153",54,"Married",349,"Male","Highly satisfied"
"6154",44,"Unmarried",83,"Male","Somewhat dissatisfied"
"6155",41,"Unmarried",25,"Female","Highly satisfied"
"6156",35,"Married",46,"Female","Neutral"
"6157",36,"Unmarried",25,"Male","Highly dissatisfied"
"6158",62,"Married",115,"Male","Somewhat satisfied"
"6159",54,"Married",23,"Female","Somewhat dissatisfied"
"6160",35,"Unmarried",59,"Female","Somewhat dissatisfied"
"6161",34,"Married",28,"Male","Somewhat satisfied"
"6162",30,"Unmarried",25,"Male","Neutral"
"6163",34,"Unmarried",64,"Female","Neutral"
"6164",55,"Married",33,"Female","Highly dissatisfied"
"6165",34,"Unmarried",32,"Male","Highly dissatisfied"
"6166",24,"Married",26,"Male","Somewhat satisfied"
"6167",24,"Married",19,"Female","Neutral"
"6168",33,"Married",16,"Female","Somewhat dissatisfied"
"6169",24,"Married",18,"Female","Highly dissatisfied"
"6170",46,"Unmarried",29,"Female","Somewhat satisfied"
"6171",40,"Married",73,"Female","Highly satisfied"
